run_id,label,n,ods,gap_var,first_half_ods
baseline_041,BASELINE,20,0.005263,0.049861,0.022222
baseline_042,BASELINE,20,0.005263,0.049861,0.022222
baseline_043,BASELINE,20,0.000000,0.000000,0.000000
baseline_044,BASELINE,20,0.000000,0.000000,0.000000
baseline_045,BASELINE,20,0.010526,0.132964,0.022222
baseline_046,BASELINE,20,0.010526,0.132964,0.022222
baseline_047,BASELINE,20,0.000000,0.000000,0.000000
baseline_048,BASELINE,20,0.000000,0.000000,0.000000
baseline_049,BASELINE,20,0.010526,0.166205,0.022222
baseline_050,BASELINE,20,0.010526,0.132964,0.044444
baseline_051,BASELINE,20,0.015789,0.299169,0.000000
baseline_052,BASELINE,20,0.015789,0.321330,0.022222
baseline_053,BASELINE,20,0.005263,0.049861,0.022222
baseline_054,BASELINE,20,0.000000,0.000000,0.000000
baseline_055,BASELINE,20,0.010526,0.238227,0.044444
baseline_056,BASELINE,20,0.005263,0.049861,0.022222
baseline_057,BASELINE,20,0.015789,0.299169,0.066667
baseline_058,BASELINE,20,0.005263,0.049861,0.022222
baseline_059,BASELINE,20,0.010526,0.132964,0.022222
baseline_060,BASELINE,20,0.005263,0.049861,0.022222
baseline_061,BASELINE,20,0.010526,0.166205,0.022222
baseline_062,BASELINE,20,0.000000,0.000000,0.000000
baseline_063,BASELINE,20,0.010526,0.132964,0.044444
baseline_064,BASELINE,20,0.005263,0.049861,0.022222
baseline_065,BASELINE,20,0.005263,0.094183,0.022222
baseline_066,BASELINE,20,0.005263,0.094183,0.000000
baseline_067,BASELINE,20,0.005263,0.094183,0.022222
baseline_068,BASELINE,20,0.015789,0.299169,0.022222
baseline_069,BASELINE,20,0.000000,0.000000,0.000000
baseline_070,BASELINE,20,0.000000,0.000000,0.000000
baseline_071,BASELINE,20,0.000000,0.000000,0.000000
baseline_072,BASELINE,20,0.005263,0.049861,0.022222
baseline_073,BASELINE,20,0.000000,0.000000,0.000000
baseline_074,BASELINE,20,0.000000,0.000000,0.000000
baseline_075,BASELINE,20,0.010526,0.132964,0.022222
baseline_076,BASELINE,20,0.005263,0.049861,0.022222
baseline_077,BASELINE,20,0.000000,0.000000,0.000000
baseline_078,BASELINE,20,0.005263,0.049861,0.022222
baseline_079,BASELINE,20,0.010526,0.132964,0.044444
baseline_080,BASELINE,20,0.010526,0.132964,0.022222
baseline_081,BASELINE,20,0.005263,0.049861,0.022222
baseline_082,BASELINE,20,0.005263,0.049861,0.022222
baseline_083,BASELINE,20,0.021053,0.443213,0.022222
baseline_084,BASELINE,20,0.010526,0.166205,0.044444
baseline_085,BASELINE,20,0.005263,0.094183,0.022222
baseline_086,BASELINE,20,0.005263,0.094183,0.022222
baseline_087,BASELINE,20,0.015789,0.299169,0.044444
baseline_088,BASELINE,20,0.005263,0.049861,0.022222
baseline_089,BASELINE,20,0.021053,0.443213,0.044444
baseline_090,BASELINE,20,0.005263,0.094183,0.022222
baseline_091,BASELINE,20,0.005263,0.049861,0.000000
baseline_092,BASELINE,20,0.005263,0.049861,0.022222
baseline_093,BASELINE,20,0.010526,0.132964,0.022222
baseline_094,BASELINE,20,0.005263,0.049861,0.022222
baseline_095,BASELINE,20,0.015789,0.216066,0.022222
baseline_096,BASELINE,20,0.005263,0.049861,0.022222
baseline_097,BASELINE,20,0.010526,0.132964,0.022222
baseline_098,BASELINE,20,0.000000,0.000000,0.000000
baseline_099,BASELINE,20,0.000000,0.000000,0.000000
attack_000,ATTACK,20,0.021053,0.243767,0.044444
attack_001,ATTACK,20,0.005263,0.094183,0.022222
attack_002,ATTACK,20,0.047368,1.462604,0.133333
attack_003,ATTACK,20,0.015789,0.193906,0.044444
attack_004,ATTACK,20,0.052632,1.789474,0.155556
attack_005,ATTACK,20,0.036842,0.825485,0.111111
attack_006,ATTACK,20,0.068421,2.509695,0.133333
attack_007,ATTACK,20,0.042105,1.218837,0.133333
attack_008,ATTACK,20,0.036842,0.742382,0.111111
attack_009,ATTACK,20,0.042105,1.850416,0.111111
attack_010,ATTACK,20,0.026316,0.354571,0.066667
attack_011,ATTACK,20,0.036842,0.531856,0.044444
attack_012,ATTACK,20,0.021053,0.349030,0.044444
attack_013,ATTACK,20,0.036842,0.509695,0.066667
attack_014,ATTACK,20,0.052632,1.418283,0.133333
attack_015,ATTACK,20,0.026316,0.565097,0.022222
attack_016,ATTACK,20,0.036842,0.637119,0.066667
attack_017,ATTACK,20,0.047368,1.988920,0.088889
attack_018,ATTACK,20,0.042105,1.218837,0.133333
attack_019,ATTACK,20,0.026316,0.459834,0.044444
attack_020,ATTACK,20,0.042105,1.246537,0.133333
attack_021,ATTACK,20,0.052632,1.207756,0.133333
attack_022,ATTACK,20,0.042105,1.324100,0.133333
attack_023,ATTACK,20,0.036842,0.930748,0.111111
attack_024,ATTACK,20,0.026316,0.354571,0.044444
attack_025,ATTACK,20,0.042105,1.163435,0.111111
attack_026,ATTACK,20,0.047368,2.199446,0.111111
attack_027,ATTACK,20,0.042105,2.797784,0.133333
attack_028,ATTACK,20,0.015789,0.193906,0.044444
attack_029,ATTACK,20,0.015789,0.216066,0.022222
attack_030,ATTACK,20,0.052632,1.944598,0.088889
attack_031,ATTACK,20,0.042105,1.185596,0.111111
attack_032,ATTACK,20,0.042105,2.271468,0.111111
attack_033,ATTACK,20,0.042105,1.429363,0.133333
attack_034,ATTACK,20,0.026316,0.354571,0.044444
attack_035,ATTACK,20,0.057895,6.659280,0.000000
attack_036,ATTACK,20,0.047368,0.936288,0.111111
attack_037,ATTACK,20,0.021053,1.191136,0.088889
attack_038,ATTACK,20,0.042105,0.764543,0.088889
attack_039,ATTACK,20,0.036842,1.900277,0.155556
attack_040,ATTACK,20,0.042105,1.246537,0.133333
attack_041,ATTACK,20,0.042105,2.481994,0.155556
attack_042,ATTACK,20,0.057895,1.944598,0.133333
attack_043,ATTACK,20,0.084211,5.418283,0.111111
attack_044,ATTACK,20,0.036842,1.268698,0.133333
attack_045,ATTACK,20,0.031579,0.349030,0.088889
attack_046,ATTACK,20,0.031579,0.770083,0.111111
attack_047,ATTACK,20,0.094737,14.365651,0.000000
attack_048,ATTACK,20,0.015789,0.193906,0.000000
attack_049,ATTACK,20,0.026316,0.565097,0.066667
attack_050,ATTACK,20,0.063158,5.113573,0.177778
attack_051,ATTACK,20,0.042105,1.324100,0.111111
attack_052,ATTACK,20,0.015789,0.216066,0.044444
attack_053,ATTACK,20,0.036842,0.742382,0.111111
attack_054,ATTACK,20,0.036842,0.637119,0.088889
attack_055,ATTACK,20,0.052632,1.418283,0.111111
attack_056,ATTACK,20,0.052632,1.789474,0.155556
attack_057,ATTACK,20,0.031579,0.354571,0.088889
attack_058,ATTACK,20,0.005263,0.094183,0.022222
attack_059,ATTACK,20,0.047368,1.185596,0.133333
attack_060,ATTACK,20,0.026316,0.354571,0.088889
attack_061,ATTACK,20,0.042105,1.008310,0.066667
attack_062,ATTACK,20,0.047368,1.252078,0.133333
attack_063,ATTACK,20,0.021053,0.454294,0.044444
attack_064,ATTACK,20,0.021053,0.349030,0.022222
attack_065,ATTACK,20,0.031579,0.759003,0.088889
attack_066,ATTACK,20,0.047368,1.357341,0.133333
attack_067,ATTACK,20,0.052632,1.263158,0.111111
attack_068,ATTACK,20,0.042105,1.246537,0.133333
attack_069,ATTACK,20,0.031579,0.548476,0.088889
attack_070,ATTACK,20,0.036842,1.268698,0.133333
attack_071,ATTACK,20,0.052632,1.944598,0.088889
attack_072,ATTACK,20,0.031579,0.249307,0.044444
attack_073,ATTACK,20,0.021053,0.349030,0.044444
attack_074,ATTACK,20,0.042105,1.639889,0.133333
attack_075,ATTACK,20,0.047368,1.252078,0.133333
attack_076,ATTACK,20,0.031579,0.443213,0.066667
attack_077,ATTACK,20,0.042105,2.587258,0.133333
attack_078,ATTACK,20,0.031579,1.916898,0.022222
attack_079,ATTACK,20,0.036842,0.847645,0.111111
attack_080,ATTACK,20,0.031579,1.191136,0.111111
attack_081,ATTACK,20,0.057895,2.049861,0.133333
attack_082,ATTACK,20,0.042105,1.324100,0.133333
attack_083,ATTACK,20,0.052632,1.684211,0.155556
attack_084,ATTACK,20,0.052632,1.102493,0.111111
attack_085,ATTACK,20,0.047368,6.831025,0.200000
attack_086,ATTACK,20,0.042105,1.324100,0.133333
attack_087,ATTACK,20,0.042105,2.481994,0.155556
attack_088,ATTACK,20,0.036842,1.268698,0.133333
attack_089,ATTACK,20,0.026316,0.459834,0.044444
attack_090,ATTACK,20,0.047368,0.891967,0.111111
attack_091,ATTACK,20,0.031579,1.927978,0.133333
attack_092,ATTACK,20,0.052632,1.894737,0.155556
attack_093,ATTACK,20,0.031579,0.454294,0.044444
attack_094,ATTACK,20,0.047368,1.673130,0.066667
attack_095,ATTACK,20,0.031579,1.191136,0.111111
attack_096,ATTACK,20,0.036842,1.246537,0.066667
attack_097,ATTACK,20,0.026316,0.565097,0.044444
attack_098,ATTACK,20,0.047368,1.567867,0.155556
attack_099,ATTACK,20,0.036842,0.742382,0.111111
