run_id,label,n,ods,gap_var,first_half_ods
baseline_064,BASELINE,20,0.005263,0.094183,0.022222
baseline_065,BASELINE,20,0.005263,0.094183,0
baseline_066,BASELINE,20,0.005263,0.049861,0.022222
baseline_067,BASELINE,20,0.010526,0.132964,0.022222
baseline_068,BASELINE,20,0.005263,0.094183,0.022222
baseline_069,BASELINE,20,0,0,0
baseline_070,BASELINE,20,0.005263,0.049861,0.022222
baseline_071,BASELINE,20,0,0,0
baseline_072,BASELINE,20,0.005263,0.049861,0.022222
baseline_073,BASELINE,20,0.010526,0.132964,0.022222
baseline_074,BASELINE,20,0.005263,0.094183,0.022222
baseline_075,BASELINE,20,0.005263,0.094183,0
baseline_076,BASELINE,20,0.010526,0.132964,0.044444
baseline_077,BASELINE,20,0.005263,0.049861,0.022222
baseline_078,BASELINE,20,0.005263,0.049861,0.022222
baseline_079,BASELINE,20,0.005263,0.049861,0.022222
baseline_080,BASELINE,20,0.005263,0.049861,0.022222
baseline_081,BASELINE,20,0.015789,0.299169,0.066667
baseline_082,BASELINE,20,0.026316,0.67036,0.066667
baseline_083,BASELINE,20,0.015789,0.32133,0.044444
baseline_084,BASELINE,20,0,0,0
baseline_085,BASELINE,20,0.005263,0.094183,0.022222
baseline_086,BASELINE,20,0.015789,0.32133,0.022222
baseline_087,BASELINE,20,0.005263,0.094183,0.022222
baseline_088,BASELINE,20,0,0,0
baseline_089,BASELINE,20,0.010526,0.132964,0.044444
baseline_090,BASELINE,20,0.005263,0.094183,0.022222
baseline_091,BASELINE,20,0.005263,0.049861,0.022222
baseline_092,BASELINE,20,0,0,0
baseline_093,BASELINE,20,0.005263,0.049861,0.022222
baseline_094,BASELINE,20,0,0,0
baseline_095,BASELINE,20,0,0,0
baseline_096,BASELINE,20,0.010526,0.132964,0.022222
baseline_097,BASELINE,20,0.005263,0.049861,0.022222
baseline_098,BASELINE,20,0.010526,0.132964,0.022222
baseline_099,BASELINE,20,0.010526,0.238227,0.044444
attack_000,ATTACK,20,0.026316,1.933518,0.111111
attack_001,ATTACK,20,0.031579,0.864266,0.111111
attack_002,ATTACK,20,0.042105,1.3241,0.133333
attack_003,ATTACK,20,0.052632,2.210526,0.111111
attack_004,ATTACK,20,0.047368,1.523546,0.088889
attack_005,ATTACK,20,0.042105,1.501385,0.088889
attack_006,ATTACK,20,0.026316,0.775623,0.111111
attack_007,ATTACK,20,0.026316,1.933518,0.111111
attack_008,ATTACK,20,0.031579,1.285319,0.111111
attack_009,ATTACK,20,0.042105,1.955679,0.133333
attack_010,ATTACK,20,0.010526,0.238227,0.044444
attack_011,ATTACK,20,0.026316,0.459834,0.044444
attack_012,ATTACK,20,0.042105,1.3241,0.133333
attack_013,ATTACK,20,0.042105,2.271468,0.111111
attack_014,ATTACK,20,0.031579,0.759003,0.044444
attack_015,ATTACK,20,0.026316,0.459834,0.044444
attack_016,ATTACK,20,0.042105,1.351801,0.133333
attack_017,ATTACK,20,0.026316,0.565097,0.088889
attack_018,ATTACK,20,0.047368,1.252078,0.111111
attack_019,ATTACK,20,0.052632,1.567867,0.088889
attack_020,ATTACK,20,0.052632,2.210526,0.111111
attack_021,ATTACK,20,0.026316,0.459834,0.088889
attack_022,ATTACK,20,0.026316,1.196676,0.088889
attack_023,ATTACK,20,0.026316,0.354571,0.066667
attack_024,ATTACK,20,0.031579,0.443213,0.044444
attack_025,ATTACK,20,0.063158,2.060942,0.066667
attack_026,ATTACK,20,0.068421,3.98338,0.133333
attack_027,ATTACK,20,0.047368,1.98892,0.133333
attack_028,ATTACK,20,0.042105,2.692521,0.155556
attack_029,ATTACK,20,0.052632,2.576177,0.111111
attack_030,ATTACK,20,0.047368,1.523546,0.088889
attack_031,ATTACK,20,0.026316,0.354571,0.066667
attack_032,ATTACK,20,0.015789,0.193906,0.022222
attack_033,ATTACK,20,0.052632,1.684211,0.155556
attack_034,ATTACK,20,0.036842,0.825485,0.111111
attack_035,ATTACK,20,0.057895,3.041551,0.111111
attack_036,ATTACK,20,0.036842,1.351801,0.111111
attack_037,ATTACK,20,0.042105,1.501385,0.088889
attack_038,ATTACK,20,0.052632,2.210526,0.133333
attack_039,ATTACK,20,0.042105,2.060942,0.088889
attack_040,ATTACK,20,0.036842,1.351801,0.111111
attack_041,ATTACK,20,0.036842,1.900277,0.133333
attack_042,ATTACK,20,0.026316,1.933518,0.111111
attack_043,ATTACK,20,0.036842,1.246537,0.088889
attack_044,ATTACK,20,0.047368,2.365651,0.088889
attack_045,ATTACK,20,0.052632,1.944598,0.088889
attack_046,ATTACK,20,0.068421,2.614958,0.111111
attack_047,ATTACK,20,0.015789,0.637119,0.066667
attack_048,ATTACK,20,0.026316,0.67036,0.088889
attack_049,ATTACK,20,0.063158,8.271468,0
attack_050,ATTACK,20,0.063158,2.060942,0.088889
attack_051,ATTACK,20,0.042105,1.218837,0.111111
attack_052,ATTACK,20,0.036842,2.00554,0.133333
attack_053,ATTACK,20,0.036842,0.742382,0.111111
attack_054,ATTACK,20,0.052632,2.049861,0.133333
attack_055,ATTACK,20,0.047368,2.238227,0.111111
attack_056,ATTACK,20,0.036842,1.562327,0.088889
attack_057,ATTACK,20,0.036842,2.00554,0.133333
attack_058,ATTACK,20,0.052632,2.210526,0.111111
attack_059,ATTACK,20,0.036842,1.900277,0.133333
attack_060,ATTACK,20,0.036842,1.268698,0.133333
attack_061,ATTACK,20,0.052632,2.105263,0.111111
attack_062,ATTACK,20,0.052632,2.210526,0.111111
attack_063,ATTACK,20,0.042105,0.65928,0.111111
attack_064,ATTACK,20,0.010526,0.132964,0
attack_065,ATTACK,20,0.021053,0.66482,0.022222
attack_066,ATTACK,20,0.052632,2.105263,0.133333
attack_067,ATTACK,20,0.047368,1.98892,0.133333
attack_068,ATTACK,20,0.026316,1.196676,0.111111
attack_069,ATTACK,20,0.031579,0.864266,0.111111
attack_070,ATTACK,20,0.052632,2.470914,0.155556
attack_071,ATTACK,20,0.052632,2.631579,0.155556
attack_072,ATTACK,20,0.042105,2.587258,0.155556
attack_073,ATTACK,20,0.042105,1.246537,0.133333
attack_074,ATTACK,20,0.052632,5.207756,0.177778
attack_075,ATTACK,20,0.052632,2.526316,0.111111
attack_076,ATTACK,20,0.042105,2.060942,0.088889
attack_077,ATTACK,20,0.042105,1.534626,0.088889
attack_078,ATTACK,20,0.015789,0.216066,0.022222
attack_079,ATTACK,20,0.047368,1.839335,0.066667
attack_080,ATTACK,20,0.063158,2.975069,0.111111
attack_081,ATTACK,20,0.047368,1.944598,0.088889
attack_082,ATTACK,20,0.031579,1.180055,0.111111
attack_083,ATTACK,20,0.042105,1.98338,0.111111
attack_084,ATTACK,20,0.010526,0.166205,0.022222
attack_085,ATTACK,20,0.021053,0.66482,0.088889
attack_086,ATTACK,20,0.047368,1.357341,0.133333
attack_087,ATTACK,20,0.047368,1.883657,0.133333
attack_088,ATTACK,20,0.057895,3.146814,0.111111
attack_089,ATTACK,20,0.031579,0.66482,0.066667
attack_090,ATTACK,20,0.036842,1.584488,0.155556
attack_091,ATTACK,20,0.036842,2.00554,0.133333
attack_092,ATTACK,20,0.031579,0.770083,0.088889
attack_093,ATTACK,20,0.010526,0.166205,0.044444
attack_094,ATTACK,20,0.036842,1.268698,0.133333
attack_095,ATTACK,20,0.036842,0.720222,0.111111
attack_096,ATTACK,20,0.036842,1.268698,0.133333
attack_097,ATTACK,20,0.042105,1.501385,0.066667
attack_098,ATTACK,20,0.031579,1.927978,0.111111
attack_099,ATTACK,20,0.010526,0.132964,0.022222
