run_id,label,n,ods,gap_var,first_half_ods
baseline_058,BASELINE,20,0.021053,0.548476,0.088889
baseline_059,BASELINE,20,0.000000,0.000000,0.000000
baseline_060,BASELINE,20,0.021053,0.559557,0.066667
baseline_061,BASELINE,20,0.010526,0.238227,0.044444
baseline_062,BASELINE,20,0.026316,0.459834,0.044444
baseline_063,BASELINE,20,0.005263,0.094183,0.000000
baseline_064,BASELINE,20,0.005263,0.049861,0.022222
baseline_065,BASELINE,20,0.010526,0.238227,0.044444
baseline_066,BASELINE,20,0.000000,0.000000,0.000000
baseline_067,BASELINE,20,0.005263,0.049861,0.022222
baseline_068,BASELINE,20,0.005263,0.094183,0.022222
baseline_069,BASELINE,20,0.010526,0.132964,0.044444
baseline_070,BASELINE,20,0.010526,0.132964,0.044444
baseline_071,BASELINE,20,0.000000,0.000000,0.000000
baseline_072,BASELINE,20,0.015789,0.299169,0.044444
baseline_073,BASELINE,20,0.015789,0.404432,0.066667
baseline_074,BASELINE,20,0.010526,0.238227,0.044444
baseline_075,BASELINE,20,0.010526,0.132964,0.044444
baseline_076,BASELINE,20,0.021053,0.454294,0.044444
baseline_077,BASELINE,20,0.005263,0.094183,0.022222
baseline_078,BASELINE,20,0.010526,0.238227,0.044444
baseline_079,BASELINE,20,0.005263,0.094183,0.022222
baseline_080,BASELINE,20,0.010526,0.271468,0.044444
baseline_081,BASELINE,20,0.000000,0.000000,0.000000
baseline_082,BASELINE,20,0.010526,0.132964,0.044444
baseline_083,BASELINE,20,0.005263,0.049861,0.022222
baseline_084,BASELINE,20,0.005263,0.094183,0.022222
baseline_085,BASELINE,20,0.010526,0.238227,0.044444
baseline_086,BASELINE,20,0.010526,0.132964,0.022222
baseline_087,BASELINE,20,0.010526,0.238227,0.044444
baseline_088,BASELINE,20,0.000000,0.000000,0.000000
baseline_089,BASELINE,20,0.000000,0.000000,0.000000
baseline_090,BASELINE,20,0.010526,0.271468,0.000000
baseline_091,BASELINE,20,0.021053,0.454294,0.066667
baseline_092,BASELINE,20,0.000000,0.000000,0.000000
baseline_093,BASELINE,20,0.010526,0.166205,0.044444
baseline_094,BASELINE,20,0.010526,0.132964,0.044444
baseline_095,BASELINE,20,0.010526,0.094183,0.022222
baseline_096,BASELINE,20,0.005263,0.094183,0.000000
baseline_097,BASELINE,20,0.005263,0.094183,0.022222
baseline_098,BASELINE,20,0.005263,0.094183,0.022222
baseline_099,BASELINE,20,0.015789,0.321330,0.022222
baseline_100,BASELINE,20,0.005263,0.049861,0.022222
baseline_101,BASELINE,20,0.005263,0.049861,0.022222
baseline_102,BASELINE,20,0.010526,0.094183,0.022222
baseline_103,BASELINE,20,0.010526,0.166205,0.022222
baseline_104,BASELINE,20,0.005263,0.094183,0.000000
baseline_105,BASELINE,20,0.010526,0.166205,0.022222
baseline_106,BASELINE,20,0.005263,0.094183,0.000000
baseline_107,BASELINE,20,0.005263,0.094183,0.022222
baseline_108,BASELINE,20,0.010526,0.238227,0.044444
baseline_109,BASELINE,20,0.015789,0.271468,0.044444
baseline_110,BASELINE,20,0.000000,0.000000,0.000000
baseline_111,BASELINE,20,0.005263,0.049861,0.022222
baseline_112,BASELINE,20,0.005263,0.094183,0.022222
baseline_113,BASELINE,20,0.005263,0.049861,0.022222
baseline_114,BASELINE,20,0.010526,0.132964,0.022222
baseline_115,BASELINE,20,0.005263,0.049861,0.022222
baseline_116,BASELINE,20,0.000000,0.000000,0.000000
baseline_117,BASELINE,20,0.010526,0.238227,0.044444
baseline_118,BASELINE,20,0.005263,0.094183,0.022222
baseline_119,BASELINE,20,0.010526,0.132964,0.044444
baseline_120,BASELINE,20,0.005263,0.094183,0.022222
baseline_121,BASELINE,20,0.000000,0.000000,0.000000
baseline_122,BASELINE,20,0.005263,0.094183,0.022222
baseline_123,BASELINE,20,0.010526,0.094183,0.022222
baseline_124,BASELINE,20,0.015789,0.299169,0.044444
baseline_125,BASELINE,20,0.010526,0.132964,0.044444
baseline_126,BASELINE,20,0.010526,0.166205,0.022222
baseline_127,BASELINE,20,0.000000,0.000000,0.000000
baseline_128,BASELINE,20,0.010526,0.238227,0.044444
baseline_129,BASELINE,20,0.000000,0.000000,0.000000
baseline_130,BASELINE,20,0.010526,0.132964,0.022222
baseline_131,BASELINE,20,0.000000,0.000000,0.000000
baseline_132,BASELINE,20,0.015789,0.299169,0.022222
baseline_133,BASELINE,20,0.010526,0.132964,0.044444
baseline_134,BASELINE,20,0.005263,0.049861,0.022222
baseline_135,BASELINE,20,0.010526,0.132964,0.022222
baseline_136,BASELINE,20,0.000000,0.000000,0.000000
baseline_137,BASELINE,20,0.005263,0.094183,0.022222
baseline_138,BASELINE,20,0.005263,0.049861,0.000000
baseline_139,BASELINE,20,0.000000,0.000000,0.000000
baseline_140,BASELINE,20,0.005263,0.094183,0.022222
baseline_141,BASELINE,20,0.005263,0.049861,0.022222
baseline_142,BASELINE,20,0.010526,0.132964,0.022222
baseline_143,BASELINE,20,0.005263,0.049861,0.022222
baseline_144,BASELINE,20,0.000000,0.000000,0.000000
baseline_145,BASELINE,20,0.015789,0.299169,0.066667
baseline_146,BASELINE,20,0.000000,0.000000,0.000000
baseline_147,BASELINE,20,0.000000,0.000000,0.000000
baseline_148,BASELINE,20,0.000000,0.000000,0.000000
baseline_149,BASELINE,20,0.010526,0.132964,0.044444
baseline_150,BASELINE,20,0.005263,0.049861,0.000000
baseline_151,BASELINE,20,0.005263,0.094183,0.022222
baseline_152,BASELINE,20,0.000000,0.000000,0.000000
baseline_153,BASELINE,20,0.010526,0.166205,0.022222
baseline_154,BASELINE,20,0.010526,0.238227,0.044444
baseline_155,BASELINE,20,0.015789,0.426593,0.066667
baseline_156,BASELINE,20,0.005263,0.094183,0.022222
baseline_157,BASELINE,20,0.010526,0.132964,0.022222
baseline_158,BASELINE,20,0.010526,0.166205,0.022222
baseline_159,BASELINE,20,0.005263,0.094183,0.022222
baseline_160,BASELINE,20,0.015789,0.193906,0.044444
baseline_161,BASELINE,20,0.010526,0.238227,0.044444
baseline_162,BASELINE,20,0.000000,0.000000,0.000000
baseline_163,BASELINE,20,0.015789,0.271468,0.044444
baseline_164,BASELINE,20,0.005263,0.049861,0.022222
baseline_165,BASELINE,20,0.005263,0.049861,0.022222
baseline_166,BASELINE,20,0.010526,0.132964,0.022222
baseline_167,BASELINE,20,0.010526,0.132964,0.044444
baseline_168,BASELINE,20,0.015789,0.193906,0.066667
baseline_169,BASELINE,20,0.000000,0.000000,0.000000
baseline_170,BASELINE,20,0.015789,0.404432,0.066667
baseline_171,BASELINE,20,0.005263,0.094183,0.022222
baseline_172,BASELINE,20,0.021053,0.443213,0.000000
baseline_173,BASELINE,20,0.010526,0.166205,0.022222
baseline_174,BASELINE,20,0.005263,0.094183,0.022222
baseline_175,BASELINE,20,0.005263,0.094183,0.000000
baseline_176,BASELINE,20,0.005263,0.094183,0.022222
baseline_177,BASELINE,20,0.015789,0.321330,0.044444
baseline_178,BASELINE,20,0.005263,0.049861,0.000000
baseline_179,BASELINE,20,0.000000,0.000000,0.000000
baseline_180,BASELINE,20,0.005263,0.049861,0.022222
baseline_181,BASELINE,20,0.010526,0.166205,0.022222
baseline_182,BASELINE,20,0.005263,0.049861,0.022222
baseline_183,BASELINE,20,0.010526,0.271468,0.044444
baseline_184,BASELINE,20,0.005263,0.094183,0.000000
baseline_185,BASELINE,20,0.005263,0.094183,0.022222
baseline_186,BASELINE,20,0.000000,0.000000,0.000000
baseline_187,BASELINE,20,0.000000,0.000000,0.000000
baseline_188,BASELINE,20,0.005263,0.049861,0.022222
baseline_189,BASELINE,20,0.010526,0.132964,0.044444
baseline_190,BASELINE,20,0.010526,0.238227,0.044444
baseline_191,BASELINE,20,0.005263,0.094183,0.022222
baseline_192,BASELINE,20,0.005263,0.049861,0.022222
baseline_193,BASELINE,20,0.005263,0.049861,0.022222
baseline_194,BASELINE,20,0.000000,0.000000,0.000000
baseline_195,BASELINE,20,0.005263,0.049861,0.022222
baseline_196,BASELINE,20,0.005263,0.049861,0.022222
baseline_197,BASELINE,20,0.010526,0.238227,0.044444
baseline_198,BASELINE,20,0.010526,0.132964,0.022222
baseline_199,BASELINE,20,0.010526,0.271468,0.044444
attack_000,ATTACK,20,0.015789,0.299169,0.044444
attack_001,ATTACK,20,0.021053,0.337950,0.066667
attack_002,ATTACK,20,0.005263,0.049861,0.022222
attack_003,ATTACK,20,0.031579,0.354571,0.088889
attack_004,ATTACK,20,0.015789,0.299169,0.022222
attack_005,ATTACK,20,0.015789,0.299169,0.000000
attack_006,ATTACK,20,0.015789,0.166205,0.022222
attack_007,ATTACK,20,0.021053,0.548476,0.088889
attack_008,ATTACK,20,0.010526,0.094183,0.022222
attack_009,ATTACK,20,0.005263,0.049861,0.022222
attack_010,ATTACK,20,0.010526,0.132964,0.022222
attack_011,ATTACK,20,0.010526,0.132964,0.022222
attack_012,ATTACK,20,0.010526,0.132964,0.022222
attack_013,ATTACK,20,0.010526,0.132964,0.022222
attack_014,ATTACK,20,0.005263,0.049861,0.022222
attack_015,ATTACK,20,0.010526,0.132964,0.022222
attack_016,ATTACK,20,0.031579,0.249307,0.066667
attack_017,ATTACK,20,0.000000,0.000000,0.000000
attack_018,ATTACK,20,0.005263,0.049861,0.022222
attack_019,ATTACK,20,0.021053,0.216066,0.022222
attack_020,ATTACK,20,0.015789,0.193906,0.022222
attack_021,ATTACK,20,0.005263,0.049861,0.022222
attack_022,ATTACK,20,0.005263,0.094183,0.000000
attack_023,ATTACK,20,0.005263,0.094183,0.000000
attack_024,ATTACK,20,0.010526,0.166205,0.000000
attack_025,ATTACK,20,0.021053,0.321330,0.044444
attack_026,ATTACK,20,0.015789,0.193906,0.022222
attack_027,ATTACK,20,0.005263,0.049861,0.022222
attack_028,ATTACK,20,0.010526,0.132964,0.022222
attack_029,ATTACK,20,0.010526,0.132964,0.022222
attack_030,ATTACK,20,0.021053,0.243767,0.044444
attack_031,ATTACK,20,0.026316,0.354571,0.066667
attack_032,ATTACK,20,0.021053,0.443213,0.088889
attack_033,ATTACK,20,0.010526,0.094183,0.022222
attack_034,ATTACK,20,0.005263,0.094183,0.000000
attack_035,ATTACK,20,0.021053,0.337950,0.044444
attack_036,ATTACK,20,0.005263,0.094183,0.022222
attack_037,ATTACK,20,0.015789,0.193906,0.022222
attack_038,ATTACK,20,0.010526,0.132964,0.022222
attack_039,ATTACK,20,0.005263,0.049861,0.022222
attack_040,ATTACK,20,0.015789,0.299169,0.044444
attack_041,ATTACK,20,0.010526,0.132964,0.022222
attack_042,ATTACK,20,0.015789,0.193906,0.044444
attack_043,ATTACK,20,0.005263,0.094183,0.022222
attack_044,ATTACK,20,0.021053,0.232687,0.044444
attack_045,ATTACK,20,0.021053,0.216066,0.044444
attack_046,ATTACK,20,0.026316,0.249307,0.066667
attack_047,ATTACK,20,0.010526,0.132964,0.022222
attack_048,ATTACK,20,0.026316,0.565097,0.088889
attack_049,ATTACK,20,0.005263,0.049861,0.022222
attack_050,ATTACK,20,0.010526,0.094183,0.022222
attack_051,ATTACK,20,0.005263,0.049861,0.022222
attack_052,ATTACK,20,0.010526,0.132964,0.022222
attack_053,ATTACK,20,0.015789,0.193906,0.022222
attack_054,ATTACK,20,0.021053,0.243767,0.022222
attack_055,ATTACK,20,0.005263,0.049861,0.022222
attack_056,ATTACK,20,0.021053,0.349030,0.044444
attack_057,ATTACK,20,0.010526,0.132964,0.044444
attack_058,ATTACK,20,0.005263,0.049861,0.022222
attack_059,ATTACK,20,0.005263,0.049861,0.022222
attack_060,ATTACK,20,0.015789,0.193906,0.044444
attack_061,ATTACK,20,0.005263,0.049861,0.022222
attack_062,ATTACK,20,0.010526,0.132964,0.044444
attack_063,ATTACK,20,0.005263,0.094183,0.022222
attack_064,ATTACK,20,0.010526,0.132964,0.022222
attack_065,ATTACK,20,0.021053,0.216066,0.066667
attack_066,ATTACK,20,0.010526,0.132964,0.022222
attack_067,ATTACK,20,0.010526,0.238227,0.044444
attack_068,ATTACK,20,0.036842,0.531856,0.066667
attack_069,ATTACK,20,0.021053,0.321330,0.022222
attack_070,ATTACK,20,0.010526,0.132964,0.022222
attack_071,ATTACK,20,0.010526,0.132964,0.022222
attack_072,ATTACK,20,0.026316,0.249307,0.066667
attack_073,ATTACK,20,0.005263,0.049861,0.022222
attack_074,ATTACK,20,0.015789,0.193906,0.022222
attack_075,ATTACK,20,0.015789,0.193906,0.022222
attack_076,ATTACK,20,0.005263,0.049861,0.022222
attack_077,ATTACK,20,0.010526,0.132964,0.022222
attack_078,ATTACK,20,0.010526,0.132964,0.044444
attack_079,ATTACK,20,0.010526,0.132964,0.022222
attack_080,ATTACK,20,0.010526,0.132964,0.022222
attack_081,ATTACK,20,0.010526,0.132964,0.044444
attack_082,ATTACK,20,0.021053,0.232687,0.066667
attack_083,ATTACK,20,0.015789,0.166205,0.044444
attack_084,ATTACK,20,0.015789,0.193906,0.022222
attack_085,ATTACK,20,0.021053,0.337950,0.022222
attack_086,ATTACK,20,0.005263,0.049861,0.022222
attack_087,ATTACK,20,0.015789,0.193906,0.066667
attack_088,ATTACK,20,0.010526,0.132964,0.022222
attack_089,ATTACK,20,0.021053,0.337950,0.066667
attack_090,ATTACK,20,0.026316,0.354571,0.044444
attack_091,ATTACK,20,0.015789,0.193906,0.022222
attack_092,ATTACK,20,0.010526,0.166205,0.022222
attack_093,ATTACK,20,0.015789,0.216066,0.022222
attack_094,ATTACK,20,0.015789,0.166205,0.022222
attack_095,ATTACK,20,0.031579,0.454294,0.044444
attack_096,ATTACK,20,0.010526,0.166205,0.000000
attack_097,ATTACK,20,0.010526,0.132964,0.022222
attack_098,ATTACK,20,0.005263,0.049861,0.022222
attack_099,ATTACK,20,0.010526,0.132964,0.044444
attack_100,ATTACK,20,0.021053,0.321330,0.066667
attack_101,ATTACK,20,0.010526,0.166205,0.022222
attack_102,ATTACK,20,0.010526,0.132964,0.022222
attack_103,ATTACK,20,0.005263,0.049861,0.022222
attack_104,ATTACK,20,0.005263,0.094183,0.000000
attack_105,ATTACK,20,0.015789,0.193906,0.044444
attack_106,ATTACK,20,0.005263,0.049861,0.022222
attack_107,ATTACK,20,0.031579,0.243767,0.066667
attack_108,ATTACK,20,0.015789,0.193906,0.044444
attack_109,ATTACK,20,0.021053,0.216066,0.066667
attack_110,ATTACK,20,0.021053,0.232687,0.066667
attack_111,ATTACK,20,0.026316,0.249307,0.066667
attack_112,ATTACK,20,0.031579,0.349030,0.066667
attack_113,ATTACK,20,0.005263,0.049861,0.022222
attack_114,ATTACK,20,0.005263,0.049861,0.022222
attack_115,ATTACK,20,0.021053,0.232687,0.066667
attack_116,ATTACK,20,0.010526,0.132964,0.022222
attack_117,ATTACK,20,0.021053,0.548476,0.066667
attack_118,ATTACK,20,0.010526,0.132964,0.022222
attack_119,ATTACK,20,0.010526,0.132964,0.022222
attack_120,ATTACK,20,0.005263,0.049861,0.022222
attack_121,ATTACK,20,0.010526,0.132964,0.022222
attack_122,ATTACK,20,0.005263,0.049861,0.022222
attack_123,ATTACK,20,0.015789,0.299169,0.022222
attack_124,ATTACK,20,0.015789,0.299169,0.022222
attack_125,ATTACK,20,0.015789,0.193906,0.044444
attack_126,ATTACK,20,0.005263,0.049861,0.022222
attack_127,ATTACK,20,0.042105,0.692521,0.088889
attack_128,ATTACK,20,0.026316,0.249307,0.066667
attack_129,ATTACK,20,0.021053,0.548476,0.066667
attack_130,ATTACK,20,0.026316,0.459834,0.044444
attack_131,ATTACK,20,0.021053,0.232687,0.044444
attack_132,ATTACK,20,0.031579,0.354571,0.066667
attack_133,ATTACK,20,0.026316,0.459834,0.066667
attack_134,ATTACK,20,0.005263,0.094183,0.000000
attack_135,ATTACK,20,0.015789,0.193906,0.044444
attack_136,ATTACK,20,0.015789,0.509695,0.066667
attack_137,ATTACK,20,0.005263,0.094183,0.000000
attack_138,ATTACK,20,0.021053,0.321330,0.044444
attack_139,ATTACK,20,0.005263,0.094183,0.022222
attack_140,ATTACK,20,0.010526,0.166205,0.022222
attack_141,ATTACK,20,0.021053,0.216066,0.044444
attack_142,ATTACK,20,0.021053,0.232687,0.044444
attack_143,ATTACK,20,0.015789,0.509695,0.066667
attack_144,ATTACK,20,0.005263,0.049861,0.022222
attack_145,ATTACK,20,0.010526,0.166205,0.022222
attack_146,ATTACK,20,0.015789,0.299169,0.022222
attack_147,ATTACK,20,0.026316,0.249307,0.066667
attack_148,ATTACK,20,0.026316,0.249307,0.066667
attack_149,ATTACK,20,0.026316,0.354571,0.044444
attack_150,ATTACK,20,0.015789,0.193906,0.022222
attack_151,ATTACK,20,0.015789,0.299169,0.044444
attack_152,ATTACK,20,0.010526,0.132964,0.022222
attack_153,ATTACK,20,0.005263,0.049861,0.022222
attack_154,ATTACK,20,0.015789,0.193906,0.022222
attack_155,ATTACK,20,0.036842,0.337950,0.088889
attack_156,ATTACK,20,0.010526,0.132964,0.022222
attack_157,ATTACK,20,0.005263,0.049861,0.022222
attack_158,ATTACK,20,0.010526,0.132964,0.044444
attack_159,ATTACK,20,0.010526,0.132964,0.022222
attack_160,ATTACK,20,0.000000,0.000000,0.000000
attack_161,ATTACK,20,0.010526,0.132964,0.022222
attack_162,ATTACK,20,0.010526,0.132964,0.022222
attack_163,ATTACK,20,0.010526,0.166205,0.000000
attack_164,ATTACK,20,0.010526,0.132964,0.022222
attack_165,ATTACK,20,0.015789,0.193906,0.022222
attack_166,ATTACK,20,0.010526,0.132964,0.044444
attack_167,ATTACK,20,0.026316,0.249307,0.066667
attack_168,ATTACK,20,0.010526,0.132964,0.022222
attack_169,ATTACK,20,0.021053,0.232687,0.066667
attack_170,ATTACK,20,0.010526,0.132964,0.022222
attack_171,ATTACK,20,0.015789,0.193906,0.044444
attack_172,ATTACK,20,0.026316,0.459834,0.088889
attack_173,ATTACK,20,0.015789,0.216066,0.022222
attack_174,ATTACK,20,0.010526,0.132964,0.022222
attack_175,ATTACK,20,0.005263,0.049861,0.022222
attack_176,ATTACK,20,0.015789,0.193906,0.022222
attack_177,ATTACK,20,0.021053,0.243767,0.066667
attack_178,ATTACK,20,0.015789,0.193906,0.022222
attack_179,ATTACK,20,0.005263,0.094183,0.000000
attack_180,ATTACK,20,0.021053,0.321330,0.022222
attack_181,ATTACK,20,0.005263,0.094183,0.000000
attack_182,ATTACK,20,0.010526,0.132964,0.022222
attack_183,ATTACK,20,0.010526,0.132964,0.022222
attack_184,ATTACK,20,0.026316,0.243767,0.066667
attack_185,ATTACK,20,0.021053,0.232687,0.044444
attack_186,ATTACK,20,0.031579,0.349030,0.088889
attack_187,ATTACK,20,0.026316,0.249307,0.066667
attack_188,ATTACK,20,0.015789,0.193906,0.044444
attack_189,ATTACK,20,0.010526,0.132964,0.022222
attack_190,ATTACK,20,0.010526,0.132964,0.022222
attack_191,ATTACK,20,0.026316,0.249307,0.066667
attack_192,ATTACK,20,0.010526,0.132964,0.022222
attack_193,ATTACK,20,0.015789,0.166205,0.044444
attack_194,ATTACK,20,0.010526,0.132964,0.022222
attack_195,ATTACK,20,0.015789,0.216066,0.022222
attack_196,ATTACK,20,0.026316,0.249307,0.066667
attack_197,ATTACK,20,0.015789,0.299169,0.022222
attack_198,ATTACK,20,0.015789,0.193906,0.022222
attack_199,ATTACK,20,0.010526,0.132964,0.044444
