run_id,label,n,ods,gap_var,first_half_ods
baseline_041,BASELINE,20,0.005263,0.049861,0.022222
baseline_042,BASELINE,20,0.000000,0.000000,0.000000
baseline_043,BASELINE,20,0.000000,0.000000,0.000000
baseline_044,BASELINE,20,0.000000,0.000000,0.000000
baseline_045,BASELINE,20,0.000000,0.000000,0.000000
baseline_046,BASELINE,20,0.005263,0.049861,0.022222
baseline_047,BASELINE,20,0.000000,0.000000,0.000000
baseline_048,BASELINE,20,0.005263,0.094183,0.022222
baseline_049,BASELINE,20,0.000000,0.000000,0.000000
baseline_050,BASELINE,20,0.000000,0.000000,0.000000
baseline_051,BASELINE,20,0.000000,0.000000,0.000000
baseline_052,BASELINE,20,0.000000,0.000000,0.000000
baseline_053,BASELINE,20,0.005263,0.049861,0.022222
baseline_054,BASELINE,20,0.000000,0.000000,0.000000
baseline_055,BASELINE,20,0.010526,0.132964,0.044444
baseline_056,BASELINE,20,0.000000,0.000000,0.000000
baseline_057,BASELINE,20,0.005263,0.049861,0.022222
baseline_058,BASELINE,20,0.005263,0.094183,0.000000
baseline_059,BASELINE,20,0.000000,0.000000,0.000000
baseline_060,BASELINE,20,0.000000,0.000000,0.000000
baseline_061,BASELINE,20,0.005263,0.049861,0.022222
baseline_062,BASELINE,20,0.005263,0.094183,0.000000
baseline_063,BASELINE,20,0.005263,0.049861,0.022222
baseline_064,BASELINE,20,0.000000,0.000000,0.000000
baseline_065,BASELINE,20,0.000000,0.000000,0.000000
baseline_066,BASELINE,20,0.000000,0.000000,0.000000
baseline_067,BASELINE,20,0.000000,0.000000,0.000000
baseline_068,BASELINE,20,0.005263,0.049861,0.022222
baseline_069,BASELINE,20,0.000000,0.000000,0.000000
baseline_070,BASELINE,20,0.005263,0.049861,0.022222
baseline_071,BASELINE,20,0.000000,0.000000,0.000000
baseline_072,BASELINE,20,0.005263,0.049861,0.022222
baseline_073,BASELINE,20,0.000000,0.000000,0.000000
baseline_074,BASELINE,20,0.005263,0.049861,0.022222
baseline_075,BASELINE,20,0.000000,0.000000,0.000000
baseline_076,BASELINE,20,0.010526,0.166205,0.044444
baseline_077,BASELINE,20,0.000000,0.000000,0.000000
baseline_078,BASELINE,20,0.000000,0.000000,0.000000
baseline_079,BASELINE,20,0.000000,0.000000,0.000000
baseline_080,BASELINE,20,0.000000,0.000000,0.000000
baseline_081,BASELINE,20,0.000000,0.000000,0.000000
baseline_082,BASELINE,20,0.000000,0.000000,0.000000
baseline_083,BASELINE,20,0.000000,0.000000,0.000000
baseline_084,BASELINE,20,0.005263,0.049861,0.022222
baseline_085,BASELINE,20,0.000000,0.000000,0.000000
baseline_086,BASELINE,20,0.000000,0.000000,0.000000
baseline_087,BASELINE,20,0.000000,0.000000,0.000000
baseline_088,BASELINE,20,0.000000,0.000000,0.000000
baseline_089,BASELINE,20,0.005263,0.049861,0.022222
baseline_090,BASELINE,20,0.000000,0.000000,0.000000
baseline_091,BASELINE,20,0.000000,0.000000,0.000000
baseline_092,BASELINE,20,0.000000,0.000000,0.000000
baseline_093,BASELINE,20,0.005263,0.094183,0.022222
baseline_094,BASELINE,20,0.000000,0.000000,0.000000
baseline_095,BASELINE,20,0.000000,0.000000,0.000000
baseline_096,BASELINE,20,0.000000,0.000000,0.000000
baseline_097,BASELINE,20,0.000000,0.000000,0.000000
baseline_098,BASELINE,20,0.005263,0.049861,0.022222
baseline_099,BASELINE,20,0.005263,0.049861,0.022222
attack_000,ATTACK,20,0.010526,0.166205,0.000000
attack_001,ATTACK,20,0.005263,0.094183,0.022222
attack_002,ATTACK,20,0.021053,0.216066,0.044444
attack_003,ATTACK,20,0.015789,0.216066,0.066667
attack_004,ATTACK,20,0.021053,0.454294,0.044444
attack_005,ATTACK,20,0.031579,0.664820,0.044444
attack_006,ATTACK,20,0.021053,0.337950,0.022222
attack_007,ATTACK,20,0.036842,2.426593,0.022222
attack_008,ATTACK,20,0.010526,0.166205,0.000000
attack_009,ATTACK,20,0.031579,0.770083,0.066667
attack_010,ATTACK,20,0.026316,0.243767,0.044444
attack_011,ATTACK,20,0.026316,0.354571,0.044444
attack_012,ATTACK,20,0.026316,0.354571,0.088889
attack_013,ATTACK,20,0.031579,0.559557,0.044444
attack_014,ATTACK,20,0.021053,0.337950,0.022222
attack_015,ATTACK,20,0.015789,0.193906,0.044444
attack_016,ATTACK,20,0.015789,0.299169,0.022222
attack_017,ATTACK,20,0.010526,0.166205,0.022222
attack_018,ATTACK,20,0.010526,0.132964,0.022222
attack_019,ATTACK,20,0.036842,0.531856,0.088889
attack_020,ATTACK,20,0.026316,0.354571,0.066667
attack_021,ATTACK,20,0.031579,0.670360,0.088889
attack_022,ATTACK,20,0.021053,0.243767,0.066667
attack_023,ATTACK,20,0.010526,0.166205,0.000000
attack_024,ATTACK,20,0.015789,0.193906,0.022222
attack_025,ATTACK,20,0.015789,0.321330,0.022222
attack_026,ATTACK,20,0.021053,0.232687,0.066667
attack_027,ATTACK,20,0.010526,0.132964,0.022222
attack_028,ATTACK,20,0.021053,0.232687,0.044444
attack_029,ATTACK,20,0.005263,0.049861,0.022222
attack_030,ATTACK,20,0.031579,0.349030,0.066667
attack_031,ATTACK,20,0.010526,0.132964,0.022222
attack_032,ATTACK,20,0.021053,0.337950,0.044444
attack_033,ATTACK,20,0.026316,0.249307,0.066667
attack_034,ATTACK,20,0.026316,0.354571,0.088889
attack_035,ATTACK,20,0.015789,0.321330,0.044444
attack_036,ATTACK,20,0.010526,0.132964,0.022222
attack_037,ATTACK,20,0.021053,0.337950,0.044444
attack_038,ATTACK,20,0.021053,0.232687,0.066667
attack_039,ATTACK,20,0.042105,1.324100,0.066667
attack_040,ATTACK,20,0.036842,0.531856,0.088889
attack_041,ATTACK,20,0.010526,0.132964,0.044444
attack_042,ATTACK,20,0.010526,0.166205,0.044444
attack_043,ATTACK,20,0.026316,0.354571,0.066667
attack_044,ATTACK,20,0.021053,0.232687,0.066667
attack_045,ATTACK,20,0.031579,0.354571,0.044444
attack_046,ATTACK,20,0.005263,0.094183,0.000000
attack_047,ATTACK,20,0.026316,0.354571,0.044444
attack_048,ATTACK,20,0.021053,0.454294,0.044444
attack_049,ATTACK,20,0.015789,0.193906,0.022222
attack_050,ATTACK,20,0.015789,0.299169,0.022222
attack_051,ATTACK,20,0.015789,0.193906,0.044444
attack_052,ATTACK,20,0.021053,0.349030,0.044444
attack_053,ATTACK,20,0.005263,0.094183,0.000000
attack_054,ATTACK,20,0.010526,0.132964,0.022222
attack_055,ATTACK,20,0.010526,0.132964,0.022222
attack_056,ATTACK,20,0.026316,0.354571,0.088889
attack_057,ATTACK,20,0.021053,0.337950,0.066667
attack_058,ATTACK,20,0.005263,0.094183,0.000000
attack_059,ATTACK,20,0.021053,0.349030,0.066667
attack_060,ATTACK,20,0.015789,0.193906,0.022222
attack_061,ATTACK,20,0.010526,0.132964,0.044444
attack_062,ATTACK,20,0.015789,0.216066,0.044444
attack_063,ATTACK,20,0.010526,0.166205,0.022222
attack_064,ATTACK,20,0.031579,0.980609,0.066667
attack_065,ATTACK,20,0.021053,0.232687,0.066667
attack_066,ATTACK,20,0.031579,0.354571,0.044444
attack_067,ATTACK,20,0.010526,0.132964,0.022222
attack_068,ATTACK,20,0.010526,0.166205,0.022222
attack_069,ATTACK,20,0.015789,0.216066,0.044444
attack_070,ATTACK,20,0.010526,0.166205,0.022222
attack_071,ATTACK,20,0.042105,1.850416,0.044444
attack_072,ATTACK,20,0.015789,0.299169,0.044444
attack_073,ATTACK,20,0.005263,0.049861,0.000000
attack_074,ATTACK,20,0.015789,0.238227,0.000000
attack_075,ATTACK,20,0.010526,0.132964,0.022222
attack_076,ATTACK,20,0.042105,1.639889,0.044444
attack_077,ATTACK,20,0.015789,0.299169,0.022222
attack_078,ATTACK,20,0.026316,0.459834,0.066667
attack_079,ATTACK,20,0.021053,0.232687,0.066667
attack_080,ATTACK,20,0.031579,0.664820,0.066667
attack_081,ATTACK,20,0.031579,1.191136,0.044444
attack_082,ATTACK,20,0.021053,0.243767,0.066667
attack_083,ATTACK,20,0.031579,0.565097,0.044444
attack_084,ATTACK,20,0.021053,0.337950,0.022222
attack_085,ATTACK,20,0.021053,0.349030,0.044444
attack_086,ATTACK,20,0.000000,0.000000,0.000000
attack_087,ATTACK,20,0.010526,0.271468,0.044444
attack_088,ATTACK,20,0.026316,0.349030,0.044444
attack_089,ATTACK,20,0.026316,0.670360,0.044444
attack_090,ATTACK,20,0.005263,0.094183,0.000000
attack_091,ATTACK,20,0.031579,0.664820,0.044444
attack_092,ATTACK,20,0.015789,0.193906,0.066667
attack_093,ATTACK,20,0.010526,0.132964,0.022222
attack_094,ATTACK,20,0.031579,0.670360,0.044444
attack_095,ATTACK,20,0.021053,0.349030,0.044444
attack_096,ATTACK,20,0.026316,0.775623,0.022222
attack_097,ATTACK,20,0.021053,0.337950,0.044444
attack_098,ATTACK,20,0.010526,0.132964,0.022222
attack_099,ATTACK,20,0.021053,0.243767,0.044444
